InvoiceLineId,InvoiceId,TrackId,UnitPrice,Quantity,created_at,updated_at
723,134,907,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
724,134,909,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
725,135,911,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
726,135,913,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
727,135,915,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
728,135,917,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
729,136,921,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
730,136,925,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
731,136,929,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
732,136,933,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
733,136,937,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
734,136,941,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
735,137,947,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
736,137,953,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
737,137,959,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
738,137,965,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
739,137,971,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
740,137,977,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
741,137,983,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
742,137,989,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
743,137,995,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
744,138,1004,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
745,138,1013,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
746,138,1022,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
747,138,1031,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
748,138,1040,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
749,138,1049,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
750,138,1058,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
751,138,1067,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
752,138,1076,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
753,138,1085,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
754,138,1094,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
755,138,1103,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
756,138,1112,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
757,138,1121,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
758,139,1135,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
759,140,1136,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
760,140,1137,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
761,141,1139,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
762,141,1141,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
763,142,1143,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
764,142,1145,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
765,142,1147,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
766,142,1149,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
767,143,1153,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
768,143,1157,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
769,143,1161,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
770,143,1165,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
771,143,1169,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
772,143,1173,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
773,144,1179,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
774,144,1185,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
775,144,1191,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
776,144,1197,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
777,144,1203,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
778,144,1209,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
779,144,1215,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
780,144,1221,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
781,144,1227,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
782,145,1236,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
783,145,1245,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
784,145,1254,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
785,145,1263,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
786,145,1272,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
787,145,1281,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
788,145,1290,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
789,145,1299,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
790,145,1308,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
791,145,1317,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
792,145,1326,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
793,145,1335,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
794,145,1344,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
795,145,1353,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
796,146,1367,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
797,147,1368,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
798,147,1369,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
799,148,1371,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
800,148,1373,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
801,149,1375,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
802,149,1377,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
803,149,1379,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
804,149,1381,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
805,150,1385,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
806,150,1389,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
807,150,1393,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
808,150,1397,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
809,150,1401,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
810,150,1405,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
811,151,1411,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
812,151,1417,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
813,151,1423,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
814,151,1429,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
815,151,1435,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
816,151,1441,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
817,151,1447,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
818,151,1453,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
819,151,1459,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
820,152,1468,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
821,152,1477,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
822,152,1486,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
823,152,1495,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
824,152,1504,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
825,152,1513,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
826,152,1522,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
827,152,1531,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
828,152,1540,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
829,152,1549,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
830,152,1558,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
831,152,1567,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
832,152,1576,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
833,152,1585,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
834,153,1599,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
835,154,1600,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
836,154,1601,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
837,155,1603,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
838,155,1605,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
839,156,1607,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
840,156,1609,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
841,156,1611,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
842,156,1613,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
843,157,1617,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
844,157,1621,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
845,157,1625,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
846,157,1629,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
847,157,1633,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
848,157,1637,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
849,158,1643,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
850,158,1649,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
851,158,1655,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
852,158,1661,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
853,158,1667,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
854,158,1673,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
855,158,1679,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
856,158,1685,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
857,158,1691,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
858,159,1700,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
859,159,1709,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
860,159,1718,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
861,159,1727,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
862,159,1736,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
863,159,1745,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
864,159,1754,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
865,159,1763,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
866,159,1772,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
867,159,1781,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
868,159,1790,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
869,159,1799,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
870,159,1808,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
871,159,1817,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
872,160,1831,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
873,161,1832,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
874,161,1833,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
875,162,1835,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
876,162,1837,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
877,163,1839,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
878,163,1841,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
879,163,1843,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
880,163,1845,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
881,164,1849,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
882,164,1853,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
883,164,1857,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
884,164,1861,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
885,164,1865,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
886,164,1869,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
887,165,1875,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
888,165,1881,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
889,165,1887,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
890,165,1893,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
891,165,1899,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
892,165,1905,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
893,165,1911,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
894,165,1917,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
895,165,1923,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
896,166,1932,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
897,166,1941,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
898,166,1950,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
899,166,1959,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
900,166,1968,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
901,166,1977,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
902,166,1986,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
903,166,1995,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
904,166,2004,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
905,166,2013,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
906,166,2022,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
907,166,2031,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
908,166,2040,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
909,166,2049,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
910,167,2063,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
911,168,2064,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
912,168,2065,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
913,169,2067,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
914,169,2069,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
915,170,2071,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
916,170,2073,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
917,170,2075,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
918,170,2077,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
919,171,2081,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
920,171,2085,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
921,171,2089,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
922,171,2093,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
923,171,2097,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
924,171,2101,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
925,172,2107,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
926,172,2113,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
927,172,2119,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
928,172,2125,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
929,172,2131,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
930,172,2137,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
931,172,2143,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
932,172,2149,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
933,172,2155,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
934,173,2164,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
935,173,2173,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
936,173,2182,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
937,173,2191,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
938,173,2200,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
939,173,2209,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
940,173,2218,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
941,173,2227,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
942,173,2236,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
943,173,2245,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
944,173,2254,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
945,173,2263,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
946,173,2272,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
947,173,2281,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
948,174,2295,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
949,175,2296,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
950,175,2297,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
951,176,2299,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
952,176,2301,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
953,177,2303,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
954,177,2305,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
955,177,2307,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
956,177,2309,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
957,178,2313,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
958,178,2317,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
959,178,2321,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
960,178,2325,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
961,178,2329,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
962,178,2333,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
963,179,2339,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
964,179,2345,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
965,179,2351,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
966,179,2357,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
967,179,2363,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
968,179,2369,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
969,179,2375,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
970,179,2381,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
971,179,2387,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
972,180,2396,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
973,180,2405,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
974,180,2414,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
975,180,2423,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
976,180,2432,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
977,180,2441,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
978,180,2450,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
979,180,2459,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
980,180,2468,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
981,180,2477,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
982,180,2486,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
983,180,2495,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
984,180,2504,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
985,180,2513,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
986,181,2527,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
987,182,2528,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
988,182,2529,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
989,183,2531,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
990,183,2533,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
991,184,2535,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
992,184,2537,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
993,184,2539,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
994,184,2541,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
995,185,2545,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
996,185,2549,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
997,185,2553,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
998,185,2557,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
999,185,2561,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1000,185,2565,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1001,186,2571,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1002,186,2577,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1003,186,2583,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1004,186,2589,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1005,186,2595,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1006,186,2601,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1007,186,2607,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1008,186,2613,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1009,186,2619,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1010,187,2628,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1011,187,2637,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1012,187,2646,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1013,187,2655,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1014,187,2664,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1015,187,2673,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1016,187,2682,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1017,187,2691,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1018,187,2700,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1019,187,2709,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1020,187,2718,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1021,187,2727,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1022,187,2736,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1023,187,2745,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1024,188,2759,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1025,189,2760,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1026,189,2761,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1027,190,2763,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1028,190,2765,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1029,191,2767,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1030,191,2769,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1031,191,2771,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1032,191,2773,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1033,192,2777,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1034,192,2781,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1035,192,2785,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1036,192,2789,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1037,192,2793,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1038,192,2797,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1039,193,2803,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1040,193,2809,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1041,193,2815,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1042,193,2821,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1043,193,2827,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1044,193,2833,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1045,193,2839,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1046,193,2845,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1047,193,2851,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1048,194,2860,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1049,194,2869,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1050,194,2878,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1051,194,2887,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1052,194,2896,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1053,194,2905,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1054,194,2914,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1055,194,2923,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1056,194,2932,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1057,194,2941,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1058,194,2950,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1059,194,2959,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1060,194,2968,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1061,194,2977,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1062,195,2991,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1063,196,2992,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1064,196,2993,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1065,197,2995,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1066,197,2997,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1067,198,2999,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1068,198,3001,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1069,198,3003,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1070,198,3005,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1071,199,3009,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1072,199,3013,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1073,199,3017,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1074,199,3021,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1075,199,3025,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1076,199,3029,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1077,200,3035,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1078,200,3041,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
